LAIL81,EVI,NDVI,DVI,SAVI,bio2
2.306509972,-0.230698004,0.254512995,1,0.381763011,12
3.412260056,-0.273023993,0.341069013,2,0.511592984,14
4.281980038,-0.313477993,0.37639299,2,0.56457901,13
4.20070982,-0.28758201,0.337511003,2,0.506256998,9
4.327750206,-0.234108001,0.282290012,1,0.423426002,8
3.921329975,-0.249814004,0.28006199,1,0.420085996,9
3.353669882,-0.251488,0.279940009,1,0.419901997,9
2.921519995,-0.248142004,0.277557999,1,0.416328996,9
4.612959862,-0.25612399,0.320187002,1,0.480271012,9
4.018280029,-0.248512,0.285724998,1,0.428579003,8
3.943969965,-0.237455994,0.252180994,1,0.37826401,8
3.452280045,-0.239193007,0.251134008,1,0.376693994,7
2.570349932,-0.254184991,0.231106997,1,0.346653998,7
2.156869888,-0.285544991,0.241575003,1,0.362356007,10
1.895670056,-0.293152988,0.213829994,1,0.320740014,7
2.506030083,-0.180704996,0.176945001,1,0.265412003,7
2.055079937,-0.121931002,0.187657997,1,0.281480998,9
2.874850035,-0.25563699,0.345786989,2,0.518670976,9
2.862879992,-0.185709,0.196181998,1,0.294268012,9
3.712179899,-0.262136012,0.284880012,1,0.427313,10
2.934319973,-0.242029995,0.26601401,1,0.399013013,9
2.833869934,-0.220613003,0.252404988,1,0.378600001,10
3.780420065,-0.196274996,0.240006,1,0.360002011,9
4.33468008,-0.260473013,0.328521013,1,0.492771,8
2.934459925,-0.251224995,0.262475997,1,0.393707007,10
3.438040018,-0.249114007,0.300909013,1,0.451353997,9
1.585340023,-0.250072986,0.212904006,1,0.319350004,7
0.151714996,-0.211125001,0.119942002,1,0.179910004,-3
3.164829969,-0.261812001,0.265612006,1,0.398411006,7
1.603410006,-0.239252001,0.193103999,1,0.28965199,8
1.762109995,-0.205522001,0.200203001,1,0.300298989,10
3.257100105,-0.235898003,0.263105005,1,0.394650012,7
2.155250072,-0.241915002,0.279626012,1,0.419429988,10
3.096210003,-0.245076001,0.251062989,1,0.37658599,9
1.667889953,-0.158166006,0.176375002,1,0.264557004,8
2.806649923,-0.242862001,0.255833,1,0.383742005,8
3.634789944,-0.285674006,0.253389001,1,0.380077004,9
2.653429985,-0.236165002,0.202415004,1,0.303617001,10
2.90809989,-0.297284991,0.30191201,1,0.452859998,9
3.443769932,-0.25978899,0.292773008,1,0.439150989,9
3.235869884,-0.228945002,0.309222996,1,0.463824987,10
4.504290104,-0.320858002,0.352863997,2,0.529286027,13
3.969860077,-0.291965991,0.313789994,1,0.470676005,13
2.250349998,-0.201826006,0.230819002,1,0.346222013,11
3.534399986,-0.233541995,0.290890008,1,0.436325997,8
1.988710046,-0.258671999,0.208382994,1,0.312568992,9
3.551680088,-0.229620993,0.285663009,1,0.428485006,9
3.404580116,-0.218108997,0.290158987,1,0.435229987,8
3.003469944,-0.171887994,0.194300994,1,0.291444987,7
2.232150078,-0.202610999,0.195585996,1,0.293374002,6
3.414439917,-0.163709998,0.176870003,1,0.265300006,8
2.500770092,-0.178813994,0.208857,1,0.313279003,8
2.508049965,-0.187125996,0.232090995,1,0.348129004,6
1.389520049,-0.194132,0.233373001,1,0.350051999,7
3.154609919,-0.193122,0.25020501,1,0.37529999,9
2.270400047,-0.221404999,0.248325005,1,0.372480989,9
3.101860046,-0.204914004,0.261884004,1,0.392818004,9
3.215800047,-0.255034,0.292730004,1,0.439087003,9
2.256400108,-0.149456993,0.186767995,1,0.280146003,8
0.815931022,-0.19201,0.149123996,1,0.223683,10
0.803418994,-0.201059997,0.187206,1,0.280804008,9
2.648400068,-0.276129007,0.283255011,1,0.424874991,9
5.093540192,-0.296088994,0.408197999,2,0.612284005,13
2.523339987,-0.251872003,0.273714989,1,0.410564989,25
5.541510105,-0.325635999,0.408145994,2,0.612206995,12
3.168730021,-0.187886,0.180889994,1,0.271329999,9
3.175009966,-0.265567005,0.253082007,1,0.379615009,10
2.337589979,-0.214284003,0.214034006,1,0.321045011,9
3.86364007,-0.266507,0.332789004,1,0.499172986,9
4.443980217,-0.283787012,0.355291009,2,0.532926977,9
4.392149925,-0.273153007,0.282748997,1,0.424115986,8
3.622570038,-0.270707995,0.292443007,1,0.438656986,8
3.828150034,-0.267776996,0.28648001,1,0.429713011,9
3.673209906,-0.257972986,0.273883998,1,0.410818011,10
3.390729904,-0.298788011,0.271387011,1,0.407074004,8
3.269249916,-0.210339993,0.211916,1,0.317867994,6
3.193710089,-0.195252001,0.205256,1,0.307877988,6
3.528729916,-0.098088503,0.185790002,1,0.278678,8
3.457030058,-0.234469995,0.276275992,1,0.414406002,11
3.195009947,-0.218241006,0.262751997,1,0.394120008,10
4.021220207,-0.258868009,0.320116013,1,0.480163991,9
2.300349951,-0.246694997,0.188296005,1,0.282440007,10
2.506010056,-0.226706997,0.198730007,1,0.298088998,10
3.368969917,-0.163829997,0.183434993,1,0.275146991,9
3.2541399,-0.223960996,0.238146007,1,0.357212991,9
3.56366992,-0.251767993,0.298812985,1,0.448211014,8
2.295130014,-0.233219996,0.253499001,1,0.380241007,7
3.071549892,-0.282638997,0.289624989,1,0.434430003,7
1.16700995,-0.157730997,0.173816994,1,0.260720998,8
1.300500035,-0.185762003,0.175775006,1,0.263657987,9
3.596290112,-0.246469006,0.303968012,1,0.455944002,9
2.947720051,-0.236061007,0.249742001,1,0.374606013,9
4.31637001,-0.275595009,0.361059994,2,0.541579008,7
3.041690111,-0.202110007,0.249155,1,0.373724997,9
2.965500116,-0.207241997,0.208285004,1,0.312420994,7
2.132070065,-0.193589002,0.221079007,1,0.331611991,6
3.076459885,-0.168740004,0.201914996,1,0.302866995,10
3.017349958,-0.25117299,0.265792012,1,0.398681015,9
2.977220058,-0.222519994,0.245251,1,0.367870003,8
3.538749933,-0.28431201,0.300128996,1,0.450183988,12
2.736150026,-0.185718,0.231617004,1,0.34741801,7
3.129509926,-0.264176995,0.270633012,1,0.405941993,7
2.38270998,-0.196041003,0.192196995,1,0.288289994,12
2.309149981,-0.155031994,0.161560997,1,0.242337003,7
2.159110069,-0.237434998,0.231649995,1,0.347469002,11
3.004240036,-0.247940004,0.261375993,1,0.392057002,9
3.985169888,-0.269351989,0.30398199,1,0.455963999,8
2.788710117,-0.236699,0.254509985,1,0.381758004,10
3.03489995,-0.237949997,0.229999006,1,0.344992995,8
2.286060095,-0.220098004,0.233625993,1,0.350432009,6
2.983690023,-0.272893012,0.297490001,1,0.446226001,7
3.321690083,-0.237907007,0.290849,1,0.436264992,8
2.59642005,-0.226034999,0.274192005,1,0.411280006,7
2.596930027,-0.166262001,0.223253995,1,0.334874988,7
2.604820013,-0.130041003,0.182974994,1,0.274455994,7
2.527590036,-0.203408003,0.257683009,1,0.386516005,9
1.073879957,-0.135102004,0.176357999,1,0.264532,8
2.251650095,-0.184120998,0.214743003,1,0.322108001,9
2.202620029,-0.119860001,0.132468998,1,0.198698997,8
3.909379959,-0.242807001,0.301257998,1,0.451878995,8
2.890399933,-0.133837,0.180542007,1,0.270806998,9
2.009320021,-0.290901005,0.26384601,1,0.395761997,9
1.843230009,-0.250539988,0.201556996,1,0.302331001,10
2.566790104,-0.25297001,0.257494003,1,0.386234999,12
4.033410072,-0.246226996,0.398048997,2,0.597060025,17
1.981240034,-0.241348997,0.228723004,1,0.343079001,16
2.869270086,-0.282242,0.279702991,1,0.419546992,12
4.30148983,-0.283647001,0.350594014,2,0.525880992,11
3.731329918,-0.241292,0.280000001,1,0.419992,13
3.711070061,-0.259907991,0.283259988,1,0.424881995,10
3.080090046,-0.227730006,0.272605985,1,0.408901989,10
3.464220047,-0.251139998,0.261161,1,0.391732991,8
3.747200012,-0.265794992,0.300330997,1,0.450489014,8
3.373409986,-0.265540004,0.305155993,1,0.457724988,10
3.842030048,-0.285834014,0.287490994,1,0.431228995,10
3.104480028,-0.266734987,0.257245988,1,0.385861993,9
4.428470135,-0.286092013,0.270951986,1,0.406419992,8
2.932260036,-0.201814994,0.204698995,1,0.307042003,6
3.178689957,-0.180885002,0.263175011,1,0.394755006,7
3.217070103,-0.260358989,0.322771996,1,0.484149009,9
4.175869942,-0.224795997,0.289869994,1,0.434796989,10
2.637609959,-0.246768996,0.249068007,1,0.373593986,11
3.480940104,-0.269354999,0.31921199,1,0.478808999,10
3.317209959,-0.269639999,0.215175003,1,0.322757989,9
3.554059982,-0.251152009,0.29340601,1,0.440100998,9
3.745310068,-0.267141998,0.308593988,1,0.462882012,9
2.071409941,-0.172734007,0.186354995,1,0.279525995,9
3.544239998,-0.246178001,0.282321006,1,0.423473001,7
3.169310093,-0.278636992,0.273761988,1,0.410636008,8
2.625329971,-0.258403987,0.266853005,1,0.400272995,7
1.506100059,-0.231218994,0.200267002,1,0.300395995,9
2.198120117,-0.165469006,0.199909002,1,0.299856991,7
2.473880053,-0.234300002,0.228340998,1,0.342505008,8
1.331529975,-0.236083001,0.245728999,1,0.368586004,8
2.517810106,-0.192429006,0.220598996,1,0.330891997,8
2.028460026,-0.223297,0.233098999,1,0.349640995,9
2.289350033,-0.288547009,0.242967993,1,0.364446014,8
3.048429966,-0.269477993,0.320771992,1,0.481148988,7
1.848719954,-0.244622007,0.230826005,1,0.34623301,9
3.058059931,-0.254121989,0.272307992,1,0.408454001,9
2.711400032,-0.194355994,0.225475997,1,0.33820799,9
3.426700115,-0.291096985,0.296575993,1,0.444855988,8
3.202150106,-0.236205995,0.241808996,1,0.362706989,7
2.583260059,-0.225257993,0.237543002,1,0.356307,7
2.997859955,-0.218931004,0.241018996,1,0.361521989,7
2.217609882,-0.188522995,0.194438994,1,0.291653007,6
2.598530054,-0.184857994,0.198384002,1,0.297571003,10
1.548769951,-0.199508995,0.161363006,1,0.242039993,9
1.64230001,-0.196035996,0.168051004,1,0.252072006,8
2.624989986,-0.212836996,0.200921997,1,0.301376998,9
2.872210026,-0.240017995,0.274792999,1,0.412182003,10
1.702370048,-0.215561002,0.191755995,1,0.287629008,9
1.705880046,-0.240727007,0.224953994,1,0.33742401,6
2.445980072,-0.25740701,0.232688993,1,0.349027008,8
3.137279987,-0.216411993,0.250039011,1,0.375052005,9
4.052060127,-0.275831997,0.334102988,2,0.501145005,8
2.290410042,-0.111308999,0.163946003,1,0.245913997,10
2.805109978,-0.235566005,0.299322993,1,0.44897601,9
2.505739927,-0.170852005,0.219281003,1,0.328913987,9
1.383219957,-0.165765002,0.163304001,1,0.244951993,10
2.386420012,-0.194440007,0.243741006,1,0.365604013,9
2.037400007,-0.181501999,0.210878,1,0.316311002,8
2.050940037,-0.257786989,0.227277994,1,0.340909988,9
1.413759947,-0.148742005,0.147725001,1,0.221582994,9
2.554860115,-0.229861006,0.233944997,1,0.350910991,10
1.605700016,-0.307000995,0.204240993,1,0.306356013,11
3.843189955,-0.259582996,0.338003993,2,0.506995976,15
3.335109949,-0.267544001,0.303189009,1,0.454773992,16
2.714890003,-0.235276997,0.282891005,1,0.424327999,13
5.224979877,-0.314242989,0.393646002,2,0.590457976,13
3.762900114,-0.177846,0.252582014,1,0.378865987,11
3.684629917,-0.302507013,0.351992995,2,0.52798003,12
2.907079935,-0.241913006,0.219848007,1,0.329766005,12
3.161429882,-0.21762,0.246004999,1,0.368999988,10
3.579940081,-0.229056001,0.243845001,1,0.365759999,10
3.443160057,-0.271539003,0.272165,1,0.408241004,9
2.746380091,-0.249410003,0.248374,1,0.372552991,9
3.804860115,-0.258504003,0.291772008,1,0.437649995,10
2.14387989,-0.254826993,0.213933006,1,0.320894986,8
4.020460129,-0.211168006,0.251446009,1,0.377162009,7
2.679120064,-0.269427001,0.314211994,1,0.47130999,7
3.540250063,-0.226279005,0.277052999,1,0.415571988,8
3.638220072,-0.237535,0.266337991,1,0.399500012,9
3.519900084,-0.225820005,0.232620999,1,0.348924994,10
3.672519922,-0.275097013,0.342310995,2,0.513457,15
2.2019701,-0.274890006,0.213440001,1,0.320154011,10
1.476040006,-0.194343001,0.154129997,1,0.231190994,10
2.696949959,-0.218944997,0.173048005,1,0.259566993,9
1.947000027,-0.230292007,0.238839,1,0.358251005,8
2.978080034,-0.244491994,0.244763002,1,0.367137998,9
3.095190048,-0.212615997,0.228212997,1,0.342312008,6
1.146039963,-0.239287004,0.191645995,1,0.287463993,7
2.51887989,-0.262059987,0.221686006,1,0.332524002,8
3.608259916,-0.292883009,0.33169499,1,0.497534007,9
1.052209973,-0.169773996,0.145778999,1,0.218664005,7
2.885519981,-0.270449013,0.242053002,1,0.363072991,7
2.235929966,-0.239048004,0.254880011,1,0.382313013,6
2.966399908,-0.267955989,0.288451999,1,0.432669997,8
2.441659927,-0.280494004,0.231110007,1,0.346659005,8
3.373889923,-0.251915008,0.250708997,1,0.376055986,9
3.03305006,-0.272285014,0.240297005,1,0.360439003,7
1.962849975,-0.240101993,0.218174994,1,0.327257007,7
4.137010098,-0.283717006,0.285941988,1,0.428905994,8
1.293159962,-0.148150995,0.161401004,1,0.242097005,11
2.968760014,-0.25287199,0.253870994,1,0.380798995,8
3.274830103,-0.221338004,0.266460001,1,0.399681985,9
1.226709962,-0.205752999,0.194141999,1,0.291206986,10
1.978000045,-0.205982998,0.235366002,1,0.353042006,6
4.306129932,-0.328364998,0.373620003,2,0.560419023,6
2.52670002,-0.167054996,0.170974001,1,0.256455004,9
2.459290028,-0.208327994,0.207386002,1,0.311073005,10
0.686667025,-0.232146993,0.138523996,1,0.207782,8
2.043149948,-0.284949005,0.222996995,1,0.334488988,6
3.523439884,-0.243984997,0.287173003,1,0.430750996,9
1.592839956,-0.255086988,0.244065002,1,0.366091013,10
2.406860113,-0.290715992,0.211623996,1,0.31742999,7
2.995069981,-0.258134007,0.220369995,1,0.330549002,8
2.956559896,-0.212055996,0.262558013,1,0.393828988,10
2.150729895,-0.222940996,0.272210002,1,0.408306986,8
1.758370042,-0.130334005,0.195426002,1,0.293132991,10
4.666600227,-0.148952007,0.206355006,1,0.309525013,8
2.420739889,-0.164830998,0.209071994,1,0.313600987,10
2.633699894,-0.117106996,0.160145998,1,0.240214005,11
2.682359934,-0.178249002,0.205579996,1,0.308362991,8
3.686439991,-0.350113004,0.358736008,2,0.538093984,10
1.555559993,-0.177417994,0.127243996,1,0.190862998,9
1.760229945,-0.220243007,0.215518996,1,0.323273003,9
3.497989893,-0.299495012,0.284864992,1,0.427289993,9
2.25432992,-0.224169001,0.232233003,1,0.348343015,10
1.425430059,-0.204527006,0.188116997,1,0.282169998,11
2.544219971,-0.22022,0.289532989,1,0.434289992,11
3.201499939,-0.260560006,0.301252991,1,0.451869994,11
3.546250105,-0.262477994,0.348012,2,0.522006989,14
3.384599924,-0.182227999,0.303801,1,0.455691993,11
4.08438015,-0.268303007,0.293175012,1,0.439754993,11
3.747370005,-0.26455,0.288026989,1,0.432031989,11
2.490829945,-0.182212994,0.230112001,1,0.345160991,9
5.001810074,-0.309069991,0.351182014,2,0.526763022,12
3.778520107,-0.262733996,0.272439003,1,0.408650994,11
4.289869785,-0.271302998,0.339753002,2,0.509618998,11
2.876339912,-0.266079992,0.217242002,1,0.325857013,9
3.21062994,-0.239315003,0.239524007,1,0.35927999,8
2.732929945,-0.182687998,0.221439004,1,0.332152009,8
4.026249886,-0.207153007,0.292445004,1,0.438659012,9
1.863520026,-0.188295007,0.152498007,1,0.228742003,9
2.229739904,-0.239794001,0.201928005,1,0.302886009,8
3.228879929,-0.228930995,0.296640992,1,0.444952011,10
3.298949957,-0.289007008,0.293922991,1,0.440876007,11
3.774830103,-0.264977008,0.279399991,1,0.419092,8
2.860359907,-0.240254,0.249735996,1,0.374597013,8
2.042249918,-0.203814,0.182684004,1,0.274021,8
2.219850063,-0.247355998,0.206371993,1,0.309552014,8
3.209189892,-0.261171997,0.280034989,1,0.420044988,7
2.413239956,-0.208658993,0.228386,1,0.342572004,7
2.856810093,-0.251246005,0.294690996,1,0.442028999,9
1.961889982,-0.215396002,0.206258997,1,0.309383005,7
2.578490019,-0.238894001,0.246790007,1,0.370178014,7
2.072289944,-0.221940994,0.223231003,1,0.334841013,7
1.422970057,-0.163631007,0.163795993,1,0.245689005,7
2.735759974,-0.208084002,0.215643004,1,0.323458999,8
1.35176003,-0.192080006,0.153849006,1,0.230768993,8
2.115999937,-0.222036004,0.165827006,1,0.248735994,10
2.967000008,-0.250856012,0.283073992,1,0.424602985,8
2.109339952,-0.27739799,0.216104999,1,0.324151993,7
1.79302001,-0.204118997,0.163522005,1,0.245278001,7
1.513080001,-0.227405995,0.194374993,1,0.291557997,7
3.634720087,-0.247705996,0.220373005,1,0.330552995,9
2.357579947,-0.217902005,0.233582005,1,0.350365013,9
3.850939989,-0.246674001,0.338744015,2,0.508105993,8
3.577250004,-0.242098004,0.305236995,1,0.457846999,9
3.438869953,-0.224414006,0.265444994,1,0.398160011,7
3.713809967,-0.237912998,0.303478003,1,0.455208004,7
3.817100048,-0.238193005,0.308564007,1,0.462837011,9
2.374030113,-0.150062993,0.147797003,1,0.221690997,11
0.775963008,-0.165619999,0.137329996,1,0.205990002,9
2.180160046,-0.225171998,0.193079993,1,0.289613992,8
3.614049911,-0.261218995,0.325019985,1,0.487520009,8
1.895810008,-0.214038998,0.168712005,1,0.253062993,10
1.537170053,-0.254707009,0.185780004,1,0.27866599,2
2.969059944,-0.298130006,0.314520001,1,0.471771002,5
2.09059,-0.232495993,0.252223015,1,0.378327012,9
3.160409927,-0.259254009,0.280418992,1,0.420621008,11
2.286339998,-0.130670995,0.185758993,1,0.278631985,13
2.154000044,-0.155139998,0.184902996,1,0.277348012,9
1.88132,-0.172561005,0.223104,1,0.334648997,9
2.666110039,-0.141259,0.170229003,1,0.255338997,9
1.280509949,-0.154972002,0.156063005,1,0.23409,8
1.058920026,-0.259149998,0.217646003,1,0.326463997,10
3.174390078,-0.240569994,0.255317986,1,0.382970005,9
2.22397995,-0.246932998,0.231409997,1,0.347108006,9
1.549499989,-0.159601003,0.164831996,1,0.247243002,8
2.468219995,-0.228799,0.261330009,1,0.391986996,9
2.871890068,-0.197450995,0.238626003,1,0.357930988,9
1.917850018,-0.219832003,0.246875003,1,0.370305002,10
3.83720994,-0.229629993,0.318921,1,0.478372008,9
1.161579967,-0.242743999,0.179231003,1,0.268842012,13
2.135750055,-0.176186994,0.260713011,1,0.391061008,12
4.094230175,-0.276149988,0.354611993,2,0.531907976,18
3.532109976,-0.210822999,0.286486,1,0.429720998,12
3.842430115,-0.250643998,0.343304008,2,0.514945984,14
3.823090076,-0.253998011,0.291673005,1,0.437501013,14
3.185410023,-0.26444,0.273853987,1,0.410773009,10
3.049240112,-0.235688999,0.263664007,1,0.395487994,9
2.575449944,-0.196070001,0.205546007,1,0.308313012,9
1.980270028,-0.223974004,0.161651,1,0.242471993,7
3.927959919,-0.227759004,0.254009008,1,0.381006002,9
3.697789907,-0.176217005,0.259310991,1,0.388958991,10
3.009769917,-0.284732014,0.351752996,2,0.527619004,10
2.897830009,-0.238746002,0.183906004,1,0.275855005,9
0.894997001,-0.185990006,0.202853993,1,0.304273993,8
3.86420989,-0.266281009,0.33731699,2,0.505964994,12
1.81171,-0.183203995,0.182217002,1,0.273319989,9
2.600419998,-0.225695997,0.226278007,1,0.339410007,7
2.73574996,-0.247473001,0.244687006,1,0.367022991,7
1.614330053,-0.178702995,0.177111,1,0.265661001,9
3.437439919,-0.244948998,0.301299989,1,0.451941997,8
2.27782011,-0.246416003,0.197098002,1,0.295641989,7
2.106800079,-0.250874996,0.265531003,1,0.398288995,12
3.320539951,-0.263170987,0.293588012,1,0.440373003,9
2.706990004,-0.196859002,0.174101993,1,0.261148006,8
2.744009972,-0.201041996,0.223374993,1,0.33505699,8
0.993725002,-0.235617995,0.168964997,1,0.253443986,9
2.496360064,-0.247825995,0.274695992,1,0.412036002,8
3.68840003,-0.301795989,0.315295994,1,0.472934991,9
2.270730019,-0.242212996,0.192031994,1,0.288042992,9
3.535160065,-0.226125002,0.292163998,1,0.438237995,9
3.409480095,-0.251711994,0.286594003,1,0.429883003,9
4.209489822,-0.211553007,0.211505994,1,0.317252994,8
2.182719946,-0.243267998,0.214407995,1,0.32160601,9
3.453670025,-0.282963991,0.298473001,1,0.447701007,7
3.252010107,-0.242607996,0.294275999,1,0.441406012,9
3.360690117,-0.228334993,0.277819008,1,0.416720986,8
4.218309879,-0.237992004,0.325042009,1,0.487553,10
3.651030064,-0.261370987,0.310979992,1,0.466461003,12
3.419620037,-0.25751999,0.305808991,1,0.458703995,8
4.033380032,-0.20081,0.247808993,1,0.371706009,8
4.439929962,-0.286713004,0.366299987,2,0.549439013,9
2.564320087,-0.193359002,0.263179004,1,0.394760996,8
2.735080004,-0.217182994,0.248891994,1,0.37333101,7
3.245310068,-0.211015001,0.208571002,1,0.312851012,8
2.562370062,-0.266315997,0.250937015,1,0.37639901,9
2.78640008,-0.271070987,0.216306001,1,0.324452996,10
4.294260025,-0.240332007,0.314446002,1,0.471659005,9
1.782019973,-0.257279992,0.186837003,1,0.280250013,9
2.558919907,-0.221265003,0.227733999,1,0.341594011,8
2.215800047,-0.207806006,0.208579004,1,0.312862992,9
3.52244997,-0.231105,0.31933099,1,0.478987008,12
1.579259992,-0.156783,0.198204994,1,0.297302008,8
1.886180043,-0.115566,0.151337996,1,0.227001995,10
1.05964005,-0.139596999,0.154864997,1,0.232292995,9
2.97013998,-0.187719002,0.194520995,1,0.291776001,9
1.696720004,-0.239668995,0.223921999,1,0.335877001,10
2.702039957,-0.195866004,0.230915993,1,0.346367002,11
1.6954,-0.180592999,0.191552997,1,0.287324011,10
2.194730043,-0.226388007,0.223461002,1,0.335184991,9
3.767050028,-0.262809992,0.317835987,1,0.476745009,15
3.571460009,-0.282766998,0.343311012,2,0.514955997,10
3.783090115,-0.306062013,0.337581992,2,0.506363988,9
2.977269888,-0.246971995,0.268604994,1,0.402898997,8
4.771009922,-0.310694993,0.411500007,2,0.617237985,14
4.302070141,-0.226028994,0.32089299,1,0.481328994,11
3.638200045,-0.260439992,0.313062996,1,0.469586015,13
3.085489988,-0.193511993,0.226012006,1,0.339011997,12
2.987360001,-0.212601006,0.239085004,1,0.358619988,10
3.14218998,-0.267197013,0.287714005,1,0.43156299,9
2.868240118,-0.187275007,0.191469997,1,0.287200004,8
3.204090118,-0.234444007,0.243515998,1,0.365267009,9
3.896810055,-0.207905993,0.268079996,1,0.402112991,10
4.525320053,-0.415363014,0.448215991,2,0.672312975,13
3.342010021,-0.247786,0.257732987,1,0.386592001,10
2.438349962,-0.199764997,0.196894005,1,0.295336008,10
1.279819965,-0.241824999,0.163540006,1,0.245305002,8
4.221350193,-0.238683,0.309991002,1,0.464976996,10
2.163579941,-0.198266,0.199906006,1,0.299852997,9
3.852649927,-0.25020501,0.279787004,1,0.419672012,8
1.836490035,-0.205173999,0.206887007,1,0.310324997,8
3.276010036,-0.270031005,0.318358988,1,0.477528989,9
2.147190094,-0.232825994,0.208469003,1,0.312698007,8
3.439310074,-0.244936004,0.280018002,1,0.420019001,8
3.157469988,-0.235162005,0.222972006,1,0.334452987,13
3.119719982,-0.243044004,0.300601989,1,0.450893998,8
1.527269959,-0.206749007,0.207828999,1,0.311737001,9
2.746759892,-0.224387005,0.239262998,1,0.358888,9
3.234819889,-0.252164006,0.284045011,1,0.426059991,8
2.551310062,-0.219214007,0.239181995,1,0.358765006,9
1.94907999,-0.302340001,0.244025007,1,0.366030991,7
2.587049961,-0.277637988,0.237510994,1,0.356260002,8
2.707129955,-0.238695994,0.189956993,1,0.284931004,8
3.381190062,-0.330060989,0.285427004,1,0.428133994,7
2.664030075,-0.241635993,0.208148003,1,0.312216997,6
1.340630054,-0.251471996,0.174936995,1,0.262401998,7
1.954820037,-0.241794005,0.215356007,1,0.323029011,7
2.951080084,-0.275970012,0.257809013,1,0.386705995,8
2.953180075,-0.229274005,0.248429999,1,0.372637987,7
3.402990103,-0.220851004,0.289873004,1,0.434801012,9
4.294879913,-0.28124401,0.356175005,2,0.534250975,10
2.769229889,-0.217680007,0.223472998,1,0.335202992,11
3.002619982,-0.224534005,0.269302994,1,0.403946012,8
2.614310026,-0.194700003,0.205156997,1,0.307729006,6
4.484769821,-0.237211004,0.301331997,1,0.451988012,7
3.084800005,-0.261162996,0.292701989,1,0.439043999,6
2.314620018,-0.252261013,0.242240995,1,0.363353997,10
3.324810028,-0.288563013,0.312274009,1,0.468403012,33
3.11616993,-0.29726401,0.325197995,1,0.487787992,11
1.941650033,-0.214874998,0.185913995,1,0.278865993,9
3.243659973,-0.303746015,0.242994994,1,0.364486992,8
1.973510027,-0.250517994,0.196833998,1,0.295246005,10
2.81588006,-0.258419991,0.274129987,1,0.411186993,7
2.843640089,-0.178737,0.226839006,1,0.340250999,10
2.238169909,-0.159542993,0.167354003,1,0.251026988,7
1.537969947,-0.113534003,0.138692006,1,0.208032995,10
1.852049947,-0.122654997,0.157867998,1,0.236797005,10
2.280819893,-0.274883002,0.285982996,1,0.428965986,9
2.955019951,-0.199699998,0.243544996,1,0.365310013,9
3.694099903,-0.232382998,0.338595986,2,0.507883012,13
1.986490011,-0.214601994,0.233943,1,0.350906998,11
4.317140102,-0.292459995,0.407512009,2,0.611256003,10
3.197299957,-0.210282996,0.258314013,1,0.387463987,11
1.806249976,-0.227771997,0.26275,1,0.394116998,11
2.206820011,-0.224914998,0.244048998,1,0.366066992,9
3.575680017,-0.30656299,0.339579999,2,0.509361029,9
1.93362999,-0.217843994,0.238767996,1,0.358146012,12
1.696689963,-0.18908,0.234421,1,0.351624012,20
3.993669987,-0.206299007,0.238809004,1,0.358206004,11
2.452059984,-0.198074996,0.201818004,1,0.302720994,11
2.75048995,-0.152471006,0.205921993,1,0.308876991,11
4.493899822,-0.271863014,0.318650007,1,0.477966011,9
3.079580069,-0.241850004,0.300289989,1,0.450426012,9
3.64428997,-0.206753999,0.298144013,1,0.447207004,8
3.735549927,-0.236453995,0.309498996,1,0.464239001,12
1.922860026,-0.167006999,0.157042995,1,0.23556,9
3.18859005,-0.224820003,0.263689995,1,0.395527989,10
3.321589947,-0.267632008,0.272412986,1,0.408612013,9
3.741489887,-0.275243998,0.249972001,1,0.374951005,8
3.839570045,-0.286493003,0.338636011,2,0.507945001,11
3.57404995,-0.346199006,0.327998996,1,0.49199,8
2.924109936,-0.265262008,0.313190997,1,0.469778001,8
3.564120054,-0.252330989,0.260571986,1,0.390850991,7
2.672849894,-0.256119996,0.260762006,1,0.391137004,10
3.153980017,-0.252359986,0.295684993,1,0.44352001,9
3.368000031,-0.285753012,0.260434002,1,0.390644997,9
2.471889973,-0.232930005,0.174501002,1,0.261747003,7
2.775969982,-0.221927002,0.266555995,1,0.399827003,7
2.223690033,-0.206027001,0.217307001,1,0.32595399,7
4.004079819,-0.251064986,0.316715002,1,0.475062996,6
2.574929953,-0.208331004,0.299722999,1,0.449575007,9
1.016190052,-0.196555004,0.154028997,1,0.231040001,8
1.620990038,-0.237279996,0.136704996,1,0.205054998,8
2.530859947,-0.193968996,0.198356003,1,0.297529012,7
2.474109888,-0.243937001,0.195170999,1,0.292751998,3
2.720910072,-0.289153993,0.280276,1,0.420406014,6
1.366719961,-0.274623007,0.175501004,1,0.263247013,7
1.214630008,-0.223552004,0.160381004,1,0.240567997,8
0.72201103,-0.220345005,0.153583005,1,0.230370998,8
1.833400011,-0.198186994,0.165277004,1,0.247911006,8
4.262949944,-0.210207999,0.313059986,1,0.469579995,9
4.790430069,-0.262389988,0.355836987,2,0.533744991,10
2.663510084,-0.214528993,0.234120995,1,0.35117501,8
1.279620051,-0.185405999,0.173015997,1,0.259519994,9
1.394469976,-0.178801998,0.167024001,1,0.250530988,7
2.680330038,-0.207219005,0.204326004,1,0.306484014,6
3.116029978,-0.209364995,0.256074995,1,0.384104997,8
3.557219982,-0.25909701,0.29637,1,0.444546998,8
3.273710012,-0.277763993,0.312674999,1,0.469002992,13
